"class"	"path"	"top"	"reason"
"excluded-ignored"	"bin/models/beat_this/final0"	"bin"	"ignored by git status --ignored"
"excluded-ignored"	"bin/models/beat_this/final0.ckpt"	"bin"	"ignored by git status --ignored"
"excluded-ignored"	"brain_v3/state.db"	"brain_v3"	"ignored by git status --ignored"
"excluded-ignored"	"database/__pycache__/__init__.cpython-310.pyc"	"database"	"ignored by git status --ignored"
"excluded-ignored"	"database/__pycache__/__init__.cpython-313.pyc"	"database"	"ignored by git status --ignored"
"excluded-ignored"	"database/__pycache__/migrations.cpython-310.pyc"	"database"	"ignored by git status --ignored"
"excluded-ignored"	"database/__pycache__/migrations.cpython-313.pyc"	"database"	"ignored by git status --ignored"
"excluded-ignored"	"database/__pycache__/models.cpython-310.pyc"	"database"	"ignored by git status --ignored"
"excluded-ignored"	"database/__pycache__/models.cpython-313.pyc"	"database"	"ignored by git status --ignored"
"excluded-ignored"	"database/__pycache__/session.cpython-310.pyc"	"database"	"ignored by git status --ignored"
"excluded-ignored"	"database/__pycache__/session.cpython-313.pyc"	"database"	"ignored by git status --ignored"
"excluded-ignored"	"database/alembic/__pycache__/env.cpython-310.pyc"	"database"	"ignored by git status --ignored"
"excluded-ignored"	"database/alembic/__pycache__/env.cpython-313.pyc"	"database"	"ignored by git status --ignored"
"excluded-ignored"	"database/alembic/versions/__pycache__/2026_04_08_beb242bcd1fb_initial_schema_with_soft_deletes.cpython-310.pyc"	"database"	"ignored by git status --ignored"
"excluded-ignored"	"database/alembic/versions/__pycache__/2026_04_08_beb242bcd1fb_initial_schema_with_soft_deletes.cpython-313.pyc"	"database"	"ignored by git status --ignored"
"excluded-ignored"	"database/alembic/versions/__pycache__/2026_04_10_a3df65cc10b1_migrate_string_datetime_to_datetime.cpython-310.pyc"	"database"	"ignored by git status --ignored"
"excluded-ignored"	"database/alembic/versions/__pycache__/2026_04_10_a3df65cc10b1_migrate_string_datetime_to_datetime.cpython-313.pyc"	"database"	"ignored by git status --ignored"
"excluded-ignored"	"database/alembic/versions/__pycache__/2026_04_10_da8d942ad38a_add_analysis_status_table.cpython-310.pyc"	"database"	"ignored by git status --ignored"
"excluded-ignored"	"database/alembic/versions/__pycache__/2026_04_10_da8d942ad38a_add_analysis_status_table.cpython-313.pyc"	"database"	"ignored by git status --ignored"
"excluded-ignored"	"database/alembic/versions/__pycache__/2026_04_23_15b79edf1d76_add_memory_layer_tables.cpython-310.pyc"	"database"	"ignored by git status --ignored"
"excluded-ignored"	"database/alembic/versions/__pycache__/2026_04_23_15b79edf1d76_add_memory_layer_tables.cpython-313.pyc"	"database"	"ignored by git status --ignored"
"excluded-ignored"	"database/alembic/versions/__pycache__/2026_04_23_b5d5adc80d3a_add_struct_layer_tables.cpython-310.pyc"	"database"	"ignored by git status --ignored"
"excluded-ignored"	"database/alembic/versions/__pycache__/2026_04_23_b5d5adc80d3a_add_struct_layer_tables.cpython-313.pyc"	"database"	"ignored by git status --ignored"
"excluded-ignored"	"database/alembic/versions/__pycache__/2026_04_23_e670c6bc097c_extend_analysis_status_and_pacing_memory.cpython-310.pyc"	"database"	"ignored by git status --ignored"
"excluded-ignored"	"database/alembic/versions/__pycache__/2026_04_23_e670c6bc097c_extend_analysis_status_and_pacing_memory.cpython-313.pyc"	"database"	"ignored by git status --ignored"
"excluded-ignored"	"database/alembic/versions/__pycache__/2026_04_26_a1b2c3d4e5f6_add_reward_components_to_mem_decision.cpython-310.pyc"	"database"	"ignored by git status --ignored"
"excluded-ignored"	"database/alembic/versions/__pycache__/2026_04_26_a1b2c3d4e5f6_add_reward_components_to_mem_decision.cpython-313.pyc"	"database"	"ignored by git status --ignored"
"excluded-ignored"	"database/alembic/versions/__pycache__/2026_04_26_b2c3d4e5f6a7_audio_track_studio_brain_columns.cpython-310.pyc"	"database"	"ignored by git status --ignored"
"excluded-ignored"	"database/alembic/versions/__pycache__/2026_04_26_b2c3d4e5f6a7_audio_track_studio_brain_columns.cpython-313.pyc"	"database"	"ignored by git status --ignored"
"excluded-ignored"	"database/alembic/versions/__pycache__/2026_04_30_c3d4e5f6a7b8_add_brain_v2_tables.cpython-310.pyc"	"database"	"ignored by git status --ignored"
"excluded-ignored"	"database/alembic/versions/__pycache__/2026_04_30_c3d4e5f6a7b8_add_brain_v2_tables.cpython-313.pyc"	"database"	"ignored by git status --ignored"
"excluded-ignored"	"docs/phase4_1_audio_real.log"	"docs"	"ignored by git status --ignored"
"excluded-ignored"	"docs/phase4_2_ai_audio_real.log"	"docs"	"ignored by git status --ignored"
"excluded-ignored"	"docs/phase4_4_siglip_real.log"	"docs"	"ignored by git status --ignored"
"excluded-ignored"	"exports/auto_edit_phase3.otio"	"exports"	"ignored by git status --ignored"
"excluded-ignored"	"installer/__pycache__/smoke_test.cpython-310.pyc"	"installer"	"ignored by git status --ignored"
"excluded-ignored"	"installer/hooks/__pycache__/hook-torch.cpython-310.pyc"	"installer"	"ignored by git status --ignored"
"excluded-ignored"	"logs/click_session_20260604_145502.log"	"logs"	"ignored by git status --ignored"
"excluded-ignored"	"logs/click_session_20260604_150045.log"	"logs"	"ignored by git status --ignored"
"excluded-ignored"	"logs/click_session_20260604_164354.log"	"logs"	"ignored by git status --ignored"
"excluded-ignored"	"logs/click_session_20260604_164354.log.err"	"logs"	"ignored by git status --ignored"
"excluded-ignored"	"logs/click_session_20260604_164354.log.out"	"logs"	"ignored by git status --ignored"
"excluded-ignored"	"logs/click_session_20260604_164820.log.err"	"logs"	"ignored by git status --ignored"
"excluded-ignored"	"logs/click_session_20260604_164820.log.out"	"logs"	"ignored by git status --ignored"
"excluded-ignored"	"logs/click_session_20260605_055816.log.err"	"logs"	"ignored by git status --ignored"
"excluded-ignored"	"logs/click_session_20260605_055816.log.out"	"logs"	"ignored by git status --ignored"
"excluded-ignored"	"logs/click_session_20260605_055957.log.err"	"logs"	"ignored by git status --ignored"
"excluded-ignored"	"logs/click_session_20260605_055957.log.out"	"logs"	"ignored by git status --ignored"
"excluded-ignored"	"logs/factory_fresh_boot_20260603_165111.log"	"logs"	"ignored by git status --ignored"
"excluded-ignored"	"logs/pb_studio.log"	"logs"	"ignored by git status --ignored"
"excluded-ignored"	"outputs/app_run_2026-06-05_055059_err.log"	"outputs"	"ignored by git status --ignored"
"excluded-ignored"	"outputs/app_run_2026-06-05_055059.log"	"outputs"	"ignored by git status --ignored"
"excluded-ignored"	"outputs/app_run_2026-06-06_225704_err.log"	"outputs"	"ignored by git status --ignored"
"excluded-ignored"	"outputs/app_run_2026-06-06_225704.log"	"outputs"	"ignored by git status --ignored"
"excluded-ignored"	"outputs/app_run_2026-06-07_011642_err.log"	"outputs"	"ignored by git status --ignored"
"excluded-ignored"	"outputs/app_run_2026-06-07_011642.log"	"outputs"	"ignored by git status --ignored"
"excluded-ignored"	"pb_packaging/__pycache__/__init__.cpython-310.pyc"	"pb_packaging"	"ignored by git status --ignored"
"excluded-ignored"	"pb_packaging/__pycache__/bundle_hooks.cpython-310.pyc"	"pb_packaging"	"ignored by git status --ignored"
"excluded-ignored"	"scripts/__pycache__/__init__.cpython-310.pyc"	"scripts"	"ignored by git status --ignored"
"excluded-ignored"	"scripts/__pycache__/build_pacing_truth_set.cpython-310.pyc"	"scripts"	"ignored by git status --ignored"
"excluded-ignored"	"scripts/__pycache__/build_test_fixture.cpython-310.pyc"	"scripts"	"ignored by git status --ignored"
"excluded-ignored"	"scripts/__pycache__/diagnose_cuda.cpython-310.pyc"	"scripts"	"ignored by git status --ignored"
"excluded-ignored"	"scripts/__pycache__/eval_shot_type_prompts.cpython-310.pyc"	"scripts"	"ignored by git status --ignored"
"excluded-ignored"	"scripts/__pycache__/generate_golden_decisions.cpython-310.pyc"	"scripts"	"ignored by git status --ignored"
"excluded-ignored"	"scripts/__pycache__/generate_test_dj_mix.cpython-310.pyc"	"scripts"	"ignored by git status --ignored"
"excluded-ignored"	"scripts/__pycache__/hardware_diag.cpython-310.pyc"	"scripts"	"ignored by git status --ignored"
"excluded-ignored"	"scripts/__pycache__/setup_py310_gpu.cpython-310.pyc"	"scripts"	"ignored by git status --ignored"
"excluded-ignored"	"scripts/__pycache__/spike_brain_v3_knn_ann_eval.cpython-310.pyc"	"scripts"	"ignored by git status --ignored"
"excluded-ignored"	"scripts/__pycache__/spike_brain_v3_knn_scaling.cpython-310.pyc"	"scripts"	"ignored by git status --ignored"
"excluded-ignored"	"scripts/__pycache__/spike_brain_v3_nvenc_conflict.cpython-310.pyc"	"scripts"	"ignored by git status --ignored"
"excluded-ignored"	"scripts/__pycache__/spike_brain_v3_onnx_eval.cpython-310.pyc"	"scripts"	"ignored by git status --ignored"
"excluded-ignored"	"scripts/__pycache__/spike_brain_v3_performance_profile.cpython-310.pyc"	"scripts"	"ignored by git status --ignored"
"excluded-ignored"	"scripts/__pycache__/tune_pacing_reward.cpython-310.pyc"	"scripts"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/__init__.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/__init__.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/action_registry.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/action_registry.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/ai_audio_service.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/ai_audio_service.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/analysis_status_service.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/analysis_status_service.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/audio_classify_service.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/audio_classify_service.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/audio_constants.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/audio_constants.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/audio_service.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/audio_service.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/auto_edit_worker.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/auto_edit_worker.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/backup_service.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/backup_service.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/beat_analysis_service.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/beat_analysis_service.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/brain_service.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/brain_service.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/cockpit_orchestrator.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/cockpit_orchestrator.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/conversation_memory.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/conversation_memory.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/convert_service.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/convert_service.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/errors.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/errors.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/export_service.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/export_service.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/feedback_service.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/feedback_service.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/gpu_info.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/gpu_info.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/ingest_service.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/ingest_service.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/key_detection_service.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/key_detection_service.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/knowledge_loader.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/knowledge_loader.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/local_agent_service.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/local_agent_service.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/lufs_service.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/lufs_service.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/model_lifecycle_service.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/model_lifecycle_service.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/model_manager.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/model_manager.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/model_warmup.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/model_warmup.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/ollama_client.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/ollama_client.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/ollama_service.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/ollama_service.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/__pycache__/onset_rhythm_service.cpython-310.pyc"	"services"	"ignored by git status --ignored"
